Time, Acceleration, Velocity, Position
12009, 0.40906434316534, 101.66772993826876, 72947.82089250657009
12010, 0.40890006668897, 101.70861994493767, 72957.99175450106850
12011, 0.40873379990125, 101.74949332492780, 72968.16670383355813
12012, 0.40856753311353, 101.79035007823916, 72978.34573884138081
12013, 0.40840126632581, 101.83119020487175, 72988.52885786186380
12014, 0.40823499953809, 101.87201370482555, 72998.71605923234893
12015, 0.40806873275038, 101.91282057810058, 73008.90734129016346
12016, 0.40790246596266, 101.95361082469684, 73019.10270237263467
12017, 0.40773619917494, 101.99438444461433, 73029.30214081708982
12018, 0.40756993238722, 102.03514143785304, 73039.50565496087074
12019, 0.40740366559950, 102.07588180441299, 73049.71324314131925
12020, 0.40723739881178, 102.11660554429416, 73059.92490369574807
12021, 0.40706914980571, 102.15731245927473, 73070.14063494167931
12022, 0.40690090079965, 102.19800254935470, 73080.36043519662053
12023, 0.40673265179359, 102.23867581453406, 73090.58430277807929
12024, 0.40656440278752, 102.27933225481281, 73100.81223600356316
12025, 0.40639615378145, 102.31997187019095, 73111.04423319057969
12026, 0.40622790477539, 102.36059466066850, 73121.28029265665100
12027, 0.40605965576932, 102.40120062624543, 73131.52041271927010
12028, 0.40589140676326, 102.44178976692176, 73141.76459169595910
12029, 0.40572315775719, 102.48236208269748, 73152.01282790422556
12030, 0.40555490875113, 102.52291757357258, 73162.26511966157705
12031, 0.40538468571620, 102.56345604214421, 73172.52146526578872
12032, 0.40521446268127, 102.60397748841234, 73182.78186301463575
12033, 0.40504423964634, 102.64448191237697, 73193.04631120587874
12034, 0.40487401661141, 102.68496931403811, 73203.31480813727831
12035, 0.40470379357648, 102.72543969339576, 73213.58735210662417
12036, 0.40453357054154, 102.76589305044990, 73223.86394141166238
12037, 0.40436334750661, 102.80632938520057, 73234.14457435018267
